,token,year,frequency,pages,books
20435,thedata,1944,1,1,1
20436,thedata,1946,1,1,1
20437,thedata,1947,1,1,1
20438,thedata,1951,1,1,1
20439,thedata,1953,1,1,1
20440,thedata,1955,1,1,1
20441,thedata,1959,1,1,1
20442,thedata,1960,1,1,1
20443,thedata,1961,1,1,1
20444,thedata,1963,1,1,1
20445,thedata,1970,2,2,2
20446,thedata,1971,1,1,1
20447,thedata,1974,1,1,1
20448,thedata,1975,2,2,2
20449,thedata,1977,2,2,2
20450,thedata,1978,1,1,1
20451,thedata,1980,2,2,2
20452,thedata,1981,3,3,3
20453,thedata,1982,3,3,3
20454,thedata,1983,2,2,2
20455,thedata,1986,2,2,2
20456,thedata,1987,1,1,1
20457,thedata,1990,2,2,2
20458,thedata,1991,1,1,1
20459,thedata,1992,1,1,1
20460,thedata,1994,1,1,1
20461,thedata,1996,1,1,1
20462,thedata,1997,3,3,2
20463,thedata,1998,3,3,3
20464,thedata,1999,1,1,1
20465,thedata,2002,1,1,1
20466,thedata,2003,1,1,1
20467,thedata,2006,1,1,1
20468,thedata,2007,1,1,1
20469,thedata,2008,4,4,2
20470,Arrendataria,1902,1,1,1
20471,Arrendataria,1916,3,3,1
20472,Arrendataria,1924,4,4,4
20473,Arrendataria,1928,1,1,1
20474,Arrendataria,1929,1,1,1
20475,Arrendataria,1930,8,8,3
20476,Arrendataria,1931,3,3,2
20477,Arrendataria,1932,1,1,1
20478,Arrendataria,1935,1,1,1
20479,Arrendataria,1939,1,1,1
20480,Arrendataria,1940,2,2,1
20481,Arrendataria,1942,1,1,1
20482,Arrendataria,1943,2,2,2
20483,Arrendataria,1946,2,2,2
20484,Arrendataria,1947,1,1,1
20485,Arrendataria,1948,1,1,1
20486,Arrendataria,1950,1,1,1
20487,Arrendataria,1956,1,1,1
20488,Arrendataria,1964,1,1,1
20489,Arrendataria,1970,1,1,1
20490,Arrendataria,1974,1,1,1
20491,Arrendataria,1976,1,1,1
20492,Arrendataria,1978,1,1,1
20493,Arrendataria,1982,8,6,1
20494,Arrendataria,1984,2,2,2
20495,Arrendataria,1988,1,1,1
20496,Arrendataria,1990,1,1,1
20497,Arrendataria,1993,2,2,1
20498,Arrendataria,1994,1,1,1
20499,Arrendataria,1996,3,3,1
20500,Arrendataria,1998,1,1,1
20501,Arrendataria,2002,2,2,1
20502,Ascaridata,1929,5,4,1
20503,Ascaridata,1930,8,7,4
20504,Ascaridata,1931,2,2,2
20505,Ascaridata,1932,1,1,1
20506,Ascaridata,1933,7,6,4
20507,Ascaridata,1934,1,1,1
20508,Ascaridata,1935,5,4,2
20509,Ascaridata,1937,2,2,1
20510,Ascaridata,1938,1,1,1
20511,Ascaridata,1940,9,9,4
20512,Ascaridata,1941,1,1,1
20513,Ascaridata,1942,1,1,1
20514,Ascaridata,1943,2,1,1
20515,Ascaridata,1944,6,5,1
20516,Ascaridata,1945,15,8,3
20517,Ascaridata,1946,1,1,1
20518,Ascaridata,1947,1,1,1
20519,Ascaridata,1948,12,10,1
20520,Ascaridata,1949,13,12,4
20521,Ascaridata,1950,2,2,1
20522,Ascaridata,1951,2,2,1
20523,Ascaridata,1952,3,3,3
20524,Ascaridata,1956,2,2,2
20525,Ascaridata,1957,1,1,1
20526,Ascaridata,1958,3,3,1
20527,Ascaridata,1959,1,1,1
20528,Ascaridata,1960,10,7,2
20529,Ascaridata,1964,2,2,2
20530,Ascaridata,1966,1,1,1
20531,Ascaridata,1968,2,2,2
20532,Ascaridata,1974,3,1,1
20533,Ascaridata,1976,2,2,1
20534,Ascaridata,1979,6,6,1
20535,Ascaridata,1983,2,2,1
20536,Ascaridata,1984,2,1,1
20537,Ascaridata,1985,1,1,1
20538,Ascaridata,1989,1,1,1
20539,Ascaridata,1991,4,2,2
20540,Ascaridata,1994,3,3,3
20541,Ascaridata,2005,1,1,1
20542,token,year,frequency,pages,books
20543,Commodata,1812,2,2,2
20544,Commodata,1828,1,1,1
20545,Commodata,1832,2,2,2
20546,Commodata,1840,2,2,1
20547,Commodata,1843,2,2,1
20548,Commodata,1846,2,2,1
20549,Commodata,1849,1,1,1
20550,Commodata,1851,2,2,1
20551,Commodata,1856,2,2,1
20552,Commodata,1863,2,2,1
20553,Commodata,1865,1,1,1
20554,Commodata,1870,1,1,1
20555,Commodata,1871,2,2,2
20556,Commodata,1876,3,3,3
20557,Commodata,1878,2,2,2
20558,Commodata,1881,4,4,4
20559,Commodata,1883,2,2,2
20560,Commodata,1887,1,1,1
20561,Commodata,1889,3,3,3
20562,Commodata,1891,1,1,1
20563,Commodata,1892,4,4,4
20564,Commodata,1893,2,2,2
20565,Commodata,1896,3,3,3
20566,Commodata,1899,1,1,1
20567,Commodata,1901,4,4,4
20568,Commodata,1905,1,1,1
20569,Commodata,1906,1,1,1
20570,Commodata,1917,1,1,1
20571,Commodata,1928,1,1,1
20572,Commodata,1952,4,4,4
20573,Commodata,2002,1,1,1
20574,Cordata,1793,2,2,1
20575,Cordata,1795,2,2,1
20576,Cordata,1800,1,1,1
20577,Cordata,1805,1,1,1
20578,Cordata,1815,1,1,1
20579,Cordata,1816,2,2,2
20580,Cordata,1819,1,1,1
20581,Cordata,1820,2,2,2
20582,Cordata,1823,1,1,1
20583,Cordata,1824,1,1,1
20584,Cordata,1828,3,3,3
20585,Cordata,1829,4,4,2
20586,Cordata,1831,1,1,1
20587,Cordata,1832,2,2,2
20588,Cordata,1834,3,3,2
20589,Cordata,1835,1,1,1
20590,Cordata,1836,1,1,1
20591,Cordata,1838,3,3,3
20592,Cordata,1839,3,3,3
20593,Cordata,1844,1,1,1
20594,Cordata,1845,2,2,2
20595,Cordata,1846,1,1,1
20596,Cordata,1847,1,1,1
20597,Cordata,1848,1,1,1
20598,Cordata,1849,1,1,1
20599,Cordata,1851,3,3,3
20600,Cordata,1855,1,1,1
20601,Cordata,1856,2,2,2
20602,Cordata,1857,1,1,1
20603,Cordata,1858,3,3,2
20604,Cordata,1859,4,4,4
20605,Cordata,1860,8,8,4
20606,Cordata,1863,5,3,3
20607,Cordata,1864,1,1,1
20608,Cordata,1865,1,1,1
20609,Cordata,1866,1,1,1
20610,Cordata,1869,1,1,1
20611,Cordata,1870,1,1,1
20612,Cordata,1873,2,2,2
20613,Cordata,1874,1,1,1
20614,Cordata,1876,2,2,2
20615,Cordata,1877,2,2,2
20616,Cordata,1879,1,1,1
20617,Cordata,1881,2,2,2
20618,Cordata,1882,3,3,2
20619,Cordata,1883,8,8,4
20620,Cordata,1884,5,5,4
20621,Cordata,1885,4,4,4
20622,Cordata,1886,2,2,2
20623,Cordata,1887,1,1,1
20624,Cordata,1889,2,2,2
20625,Cordata,1890,3,3,3
20626,Cordata,1891,1,1,1
20627,Cordata,1893,2,2,2
20628,Cordata,1896,4,3,2
20629,Cordata,1897,4,3,3
20630,Cordata,1898,1,1,1
20631,Cordata,1899,2,2,2
20632,Cordata,1900,1,1,1
20633,Cordata,1902,1,1,1
20634,Cordata,1903,1,1,1
20635,Cordata,1904,1,1,1
20636,Cordata,1905,1,1,1
20637,Cordata,1908,1,1,1
20638,Cordata,1909,4,4,3
